file,caller,function,call_id,static,type,parameter,key,value
0x53b628b63179774c,ep_unregister_pollwait,list_empty,17364,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,ep_scan_ready_list,mutex_lock,17365,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,ep_scan_ready_list,arch_local_irq_save,17366,1,0,-1,,ulong(*)()
0x53b628b63179774c,ep_scan_ready_list,spinlock_check,17367,1,0,-1,,struct raw_spinlock*(*)(struct spinlock*)
0x53b628b63179774c,ep_scan_ready_list,list_splice_init,17368,1,0,-1,,"void(*)(struct list_head*, struct list_head*)"
0x53b628b63179774c,ep_scan_ready_list,list_splice_init,17368,1,1002,1,$->next,16
0x53b628b63179774c,ep_scan_ready_list,list_splice_init,17368,1,1002,1,$->prev,16
0x53b628b63179774c,ep_scan_ready_list,list_splice_init,17368,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,list_splice_init,17368,1,1001,1,$,7469278289005826048
0x53b628b63179774c,ep_scan_ready_list,list_splice_init,17368,1,1001,1,$->next,7469278289005826048
0x53b628b63179774c,ep_scan_ready_list,list_splice_init,17368,1,1001,1,$->prev,7469278289005826048
0x53b628b63179774c,ep_scan_ready_list,spin_unlock_irqrestore,17369,1,0,-1,,"void(*)(struct spinlock*, ulong)"
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,0,-1,,"int(*)(struct eventpoll*, struct list_head*, void*)"
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1004,0,&$->rdllist,1
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1002,1,$->prev,16
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,0,$->ovflist,0
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,0,$->rdllist.next,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,0,$->rdllist.next->prev,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,0,$->rdllist.prev,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,0,$->rdllist.prev->next,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,1,$,7469278289005826048
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,1,$->next,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,1,$->prev,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1001,2,$,"0,8384828284450635776"
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1014,0,$,$0
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1014,2,$,$2
0x53b628b63179774c,ep_scan_ready_list,ep_scan_ready_list param 1,17370,0,1002,2,$,"(-1),16"
0x53b628b63179774c,ep_scan_ready_list,arch_local_irq_save,17371,1,0,-1,,ulong(*)()
0x53b628b63179774c,ep_scan_ready_list,spinlock_check,17372,1,0,-1,,struct raw_spinlock*(*)(struct spinlock*)
0x53b628b63179774c,ep_scan_ready_list,ep_is_linked,17373,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,ep_scan_ready_list,ep_is_linked,17373,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,list_add_tail,17374,1,0,-1,,"void(*)(struct list_head*, struct list_head*)"
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,0,-1,,"void(*)(struct list_head*, struct list_head*)"
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,1002,0,$->prev,16
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,1001,0,$,7469278289005826048
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,1001,0,$->next,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,1001,0,$->prev,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,1001,1,$->next,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,list_splice,17375,1,1001,1,$->prev,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,list_empty,17376,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,ep_scan_ready_list,waitqueue_active,17377,1,0,-1,,int(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_scan_ready_list,waitqueue_active,17377,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,__wake_up_locked,17378,0,0,-1,,"void(*)(struct __wait_queue_head*, uint)"
0x53b628b63179774c,ep_scan_ready_list,__wake_up_locked,17378,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,__wake_up_locked,17378,0,1001,1,$,3
0x53b628b63179774c,ep_scan_ready_list,waitqueue_active,17379,1,0,-1,,int(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_scan_ready_list,waitqueue_active,17379,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,spin_unlock_irqrestore,17380,1,0,-1,,"void(*)(struct spinlock*, ulong)"
0x53b628b63179774c,ep_scan_ready_list,mutex_unlock,17381,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,ep_scan_ready_list,ep_poll_safewake,17382,1,0,-1,,void(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_scan_ready_list,ep_poll_safewake,17382,1,1004,0,$->task_list.next,1
0x53b628b63179774c,ep_scan_ready_list,ep_poll_safewake,17382,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_scan_ready_list,ep_poll_safewake,17382,1,1001,0,$->task_list.next,4096-ptr_max
0x53b628b63179774c,list_splice_init,list_empty,17383,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,0,-1,,"void(*)(struct list_head*, struct list_head*, struct list_head*)"
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1002,1,$->next,16
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1002,1,$->prev,16
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1001,1,$,7469278289005826048
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1001,1,$->next,7469278289005826048
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1001,2,$,7469278289005826048
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1029,0,$,!= $0->next
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1014,0,$,$0
0x53b628b63179774c,list_splice_init,__list_splice,17384,1,1014,1,$,$1
0x53b628b63179774c,list_splice_init,INIT_LIST_HEAD,17385,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,ep_is_linked,list_empty,17386,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,list_add_tail,__list_add,17387,1,0,-1,,"void(*)(struct list_head*, struct list_head*, struct list_head*)"
0x53b628b63179774c,list_splice,list_empty,17388,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,list_splice,__list_splice,17389,1,0,-1,,"void(*)(struct list_head*, struct list_head*, struct list_head*)"
0x53b628b63179774c,list_splice,__list_splice,17389,1,1002,0,$->next,16
0x53b628b63179774c,list_splice,__list_splice,17389,1,1002,0,$->prev,16
0x53b628b63179774c,list_splice,__list_splice,17389,1,1001,0,$,7469278289005826048
0x53b628b63179774c,list_splice,__list_splice,17389,1,1001,0,$->next,7469278289005826048
0x53b628b63179774c,list_splice,__list_splice,17389,1,1001,0,$->prev,7469278289005826048
0x53b628b63179774c,list_splice,__list_splice,17389,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,list_splice,__list_splice,17389,1,1014,0,$,$0
0x53b628b63179774c,list_splice,__list_splice,17389,1,1014,1,$,$1
0x53b628b63179774c,waitqueue_active,list_empty,17390,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,ep_remove,ep_unregister_pollwait,17391,1,0,-1,,"void(*)(struct eventpoll*, struct epitem*)"
0x53b628b63179774c,ep_remove,ep_unregister_pollwait,17391,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_remove,ep_unregister_pollwait,17391,1,1014,0,$,$0
0x53b628b63179774c,ep_remove,ep_unregister_pollwait,17391,1,1014,1,$,$1
0x53b628b63179774c,ep_remove,spin_lock,17392,1,0,-1,,void(*)(struct spinlock*)
0x53b628b63179774c,ep_remove,ep_is_linked,17393,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,ep_remove,ep_is_linked,17393,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_remove,ep_is_linked,17393,1,2054,-2,,<- disables preempt
0x53b628b63179774c,ep_remove,list_del_init,17394,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,ep_remove,list_del_init,17394,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_remove,list_del_init,17394,1,2054,-2,,<- disables preempt
0x53b628b63179774c,ep_remove,spin_unlock,17395,1,0,-1,,void(*)(struct spinlock*)
0x53b628b63179774c,ep_remove,rb_erase,17396,0,0,-1,,"void(*)(struct rb_node*, struct rb_root*)"
0x53b628b63179774c,ep_remove,rb_erase,17396,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_remove,rb_erase,17396,0,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_remove,arch_local_irq_save,17397,1,0,-1,,ulong(*)()
0x53b628b63179774c,ep_remove,spinlock_check,17398,1,0,-1,,struct raw_spinlock*(*)(struct spinlock*)
0x53b628b63179774c,ep_remove,ep_is_linked,17399,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,ep_remove,ep_is_linked,17399,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_remove,list_del_init,17400,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,ep_remove,list_del_init,17400,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_remove,spin_unlock_irqrestore,17401,1,0,-1,,"void(*)(struct spinlock*, ulong)"
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,0,-1,,"void(*)(struct kmem_cache*, void*)"
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,1004,1,&$->fllink,1
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,1004,1,&$->rbn,1
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,1004,1,&$->rdllink,1
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,1004,1,$->fllink.next,1
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,1004,1,$->rdllink.next,1
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_remove,kmem_cache_free,17402,0,1014,1,$,$1
0x53b628b63179774c,ep_remove,atomic_long_dec,17403,1,0,-1,,void(*)(struct atomic64_t*)
0x53b628b63179774c,ep_remove,atomic_long_dec,17403,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,list_del_init,__list_del_entry,17404,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,list_del_init,__list_del_entry,17404,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,list_del_init,__list_del_entry,17404,1,1014,0,$,$0
0x53b628b63179774c,list_del_init,__list_del_entry,17404,1,2054,-2,,
0x53b628b63179774c,list_del_init,INIT_LIST_HEAD,17405,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,__list_del_entry,__list_del,17406,1,0,-1,,"void(*)(struct list_head*, struct list_head*)"
0x53b628b63179774c,atomic_long_dec,atomic64_dec,17407,1,0,-1,,void(*)(struct atomic64_t*)
0x53b628b63179774c,atomic_long_dec,atomic64_dec,17407,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,atomic_long_dec,atomic64_dec,17407,1,1014,0,$,$0
0x53b628b63179774c,ep_free,waitqueue_active,17408,1,0,-1,,int(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_free,waitqueue_active,17408,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,ep_poll_safewake,17409,1,0,-1,,void(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_free,ep_poll_safewake,17409,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,mutex_lock,17410,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,ep_free,mutex_lock,17410,0,1001,0,$,4042969638362963968
0x53b628b63179774c,ep_free,rb_first,17411,0,0,-1,,struct rb_node*(*)(struct rb_root*)
0x53b628b63179774c,ep_free,rb_first,17411,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,0,-1,,"void(*)(struct eventpoll*, struct epitem*)"
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,1004,0,$->poll_wait.task_list.next,1
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,1001,0,$->poll_wait.task_list.next,4096-ptr_max
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,1001,0,$->rbr.rb_node,4096-ptr_max
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,1001,0,$->rbr.rb_node->rb_left,0
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_free,ep_unregister_pollwait,17412,1,1014,0,$,$0
0x53b628b63179774c,ep_free,rb_next,17413,0,0,-1,,struct rb_node*(*)(struct rb_node*)
0x53b628b63179774c,ep_free,rb_next,17413,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,rb_next,17413,0,1014,0,$,r rb_first
0x53b628b63179774c,ep_free,rb_first,17414,0,0,-1,,struct rb_node*(*)(struct rb_root*)
0x53b628b63179774c,ep_free,rb_first,17414,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,rb_first,17414,0,1001,0,$->rb_node,"0,4096-ptr_max"
0x53b628b63179774c,ep_free,ep_remove,17415,1,0,-1,,"int(*)(struct eventpoll*, struct epitem*)"
0x53b628b63179774c,ep_free,ep_remove,17415,1,1004,0,$->poll_wait.task_list.next,1
0x53b628b63179774c,ep_free,ep_remove,17415,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,ep_remove,17415,1,1001,0,$->poll_wait.task_list.next,4096-ptr_max
0x53b628b63179774c,ep_free,ep_remove,17415,1,1001,0,$->rbr.rb_node,4096-ptr_max
0x53b628b63179774c,ep_free,ep_remove,17415,1,1001,0,$->rbr.rb_node->rb_left,0
0x53b628b63179774c,ep_free,ep_remove,17415,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_free,ep_remove,17415,1,1014,0,$,$0
0x53b628b63179774c,ep_free,rb_first,17416,0,0,-1,,struct rb_node*(*)(struct rb_root*)
0x53b628b63179774c,ep_free,rb_first,17416,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_free,rb_first,17416,0,1001,0,$->rb_node,4096-ptr_max
0x53b628b63179774c,ep_free,mutex_unlock,17417,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,ep_free,free_uid,17418,0,0,-1,,void(*)(struct user_struct*)
0x53b628b63179774c,ep_eventpoll_release,ep_free,17419,1,0,-1,,void(*)(struct eventpoll*)
0x53b628b63179774c,ep_eventpoll_release,ep_free,17419,1,1001,0,$,1-u64max
0x53b628b63179774c,ep_read_events_proc,(struct file_operations)->poll,17420,0,0,-1,,"uint(*)(struct file*, struct poll_table_struct*)"
0x53b628b63179774c,ep_read_events_proc,(struct file_operations)->poll,17420,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_read_events_proc,(struct file_operations)->poll,17420,0,1001,0,$->f_op,4096-ptr_max
0x53b628b63179774c,ep_read_events_proc,(struct file_operations)->poll,17420,0,1001,1,$,0
0x53b628b63179774c,ep_read_events_proc,(struct file_operations)->poll,17420,0,1020,0,*(-56-32+0),$(-1)
0x53b628b63179774c,ep_read_events_proc,list_del_init,17421,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,ep_read_events_proc,list_del_init,17421,1,1001,0,$,"4096-7469278289005826047,7469278289005826049-ptr_max"
0x53b628b63179774c,ep_poll_readyevents_proc,ep_scan_ready_list,17422,1,0,-1,,"int(*)(struct eventpoll*, int(*)(struct eventpoll*, struct list_head*, void*)*, void*)"
0x53b628b63179774c,ep_poll_readyevents_proc,ep_scan_ready_list,17422,1,1001,1,$,7080739005320826880
0x53b628b63179774c,ep_poll_readyevents_proc,ep_scan_ready_list,17422,1,1001,2,$,0
0x53b628b63179774c,ep_poll_readyevents_proc,ep_scan_ready_list,17422,1,1014,0,$,$0
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,0,-1,,"void(*)(struct file*, struct __wait_queue_head*, struct poll_table_struct*)"
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,1001,2,$->key,"0-32791,18446744073709518872-u64max"
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,1001,2,$->qproc,0-9223372036854775807
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,1014,0,$,$0
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,1014,2,$,$1
0x53b628b63179774c,ep_eventpoll_poll,poll_wait,17423,1,1002,2,$,"(-1)-0,16"
0x53b628b63179774c,ep_eventpoll_poll,get_current,17424,1,0,-1,,struct task_struct*(*)()
0x53b628b63179774c,ep_eventpoll_poll,ep_call_nested,17425,1,0,-1,,"int(*)(struct nested_calls*, int, int(*)(void*, void*, int)*, void*, void*, void*)"
0x53b628b63179774c,ep_eventpoll_poll,ep_call_nested,17425,1,1001,0,$,8367373112743821312
0x53b628b63179774c,ep_eventpoll_poll,ep_call_nested,17425,1,1001,1,$,4
0x53b628b63179774c,ep_eventpoll_poll,ep_call_nested,17425,1,1001,2,$,2814501182851833856
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,0,-1,,"void(*)(struct file*, struct __wait_queue_head*, struct poll_table_struct*)"
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,1001,1,$,4096-ptr_max
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,1001,2,$,4096-ptr_max
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,1020,2,-0+0,$(-1)
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,1014,0,$,$0
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,1014,1,$,$1
0x53b628b63179774c,poll_wait,(struct poll_table_struct)->qproc,17426,0,1014,2,$,$2
0x53b628b63179774c,eventpoll_release_file,mutex_lock,17427,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,eventpoll_release_file,mutex_lock,17427,0,1001,0,$,4042969638362963968
0x53b628b63179774c,eventpoll_release_file,list_empty,17428,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,eventpoll_release_file,list_del_init,17429,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,eventpoll_release_file,list_del_init,17429,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,eventpoll_release_file,mutex_lock,17430,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,eventpoll_release_file,ep_remove,17431,1,0,-1,,"int(*)(struct eventpoll*, struct epitem*)"
0x53b628b63179774c,eventpoll_release_file,ep_remove,17431,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,eventpoll_release_file,ep_remove,17431,1,1001,1,$->fllink.next,4096-ptr_max
0x53b628b63179774c,eventpoll_release_file,ep_remove,17431,1,1001,1,$->fllink.next->prev,4096-ptr_max
0x53b628b63179774c,eventpoll_release_file,ep_remove,17431,1,1001,1,$->fllink.prev,4096-ptr_max
0x53b628b63179774c,eventpoll_release_file,ep_remove,17431,1,1001,1,$->fllink.prev->next,4096-ptr_max
0x53b628b63179774c,eventpoll_release_file,mutex_unlock,17432,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,eventpoll_release_file,list_empty,17433,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,eventpoll_release_file,mutex_unlock,17434,0,0,-1,,void(*)(struct mutex*)
0x53b628b63179774c,ep_alloc,get_current,17435,1,0,-1,,struct task_struct*(*)()
0x53b628b63179774c,ep_alloc,get_uid,17436,1,0,-1,,struct user_struct*(*)(struct user_struct*)
0x53b628b63179774c,ep_alloc,kzalloc,17437,1,0,-1,,"void*(*)(ulong, uint)"
0x53b628b63179774c,ep_alloc,spinlock_check,17438,1,0,-1,,struct raw_spinlock*(*)(struct spinlock*)
0x53b628b63179774c,ep_alloc,__mutex_init,17439,0,0,-1,,"void(*)(struct mutex*, char*, struct lock_class_key*)"
0x53b628b63179774c,ep_alloc,__mutex_init,17439,0,1001,0,$,1711606406548901888
0x53b628b63179774c,ep_alloc,__mutex_init,17439,0,1001,1,$,7690176883388522496
0x53b628b63179774c,ep_alloc,__mutex_init,17439,0,1001,2,$,4111515916371243008
0x53b628b63179774c,ep_alloc,__mutex_init,17439,0,1016,0,$,8
0x53b628b63179774c,ep_alloc,__mutex_init,17439,0,1038,1,$,1
0x53b628b63179774c,ep_alloc,__mutex_init,17439,0,1002,1,$,9
0x53b628b63179774c,ep_alloc,__init_waitqueue_head,17440,0,0,-1,,"void(*)(struct __wait_queue_head*, struct lock_class_key*)"
0x53b628b63179774c,ep_alloc,__init_waitqueue_head,17440,0,1001,0,$,1711606406548901912
0x53b628b63179774c,ep_alloc,__init_waitqueue_head,17440,0,1001,1,$,4111515916371243008
0x53b628b63179774c,ep_alloc,__init_waitqueue_head,17441,0,0,-1,,"void(*)(struct __wait_queue_head*, struct lock_class_key*)"
0x53b628b63179774c,ep_alloc,__init_waitqueue_head,17441,0,1001,0,$,1711606406548901928
0x53b628b63179774c,ep_alloc,__init_waitqueue_head,17441,0,1001,1,$,4111515916371243008
0x53b628b63179774c,ep_alloc,INIT_LIST_HEAD,17442,1,0,-1,,void(*)(struct list_head*)
0x53b628b63179774c,ep_alloc,free_uid,17443,0,0,-1,,void(*)(struct user_struct*)
0x53b628b63179774c,ep_alloc,free_uid,17443,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,get_uid,atomic_inc,17444,1,0,-1,,void(*)(struct atomic_t*)
0x53b628b63179774c,kzalloc,kmalloc,17445,1,0,-1,,"void*(*)(ulong, uint)"
0x53b628b63179774c,kmalloc,__kmalloc,17446,0,0,-1,,"void*(*)(ulong, uint)"
0x53b628b63179774c,ep_find,ep_set_ffd,17447,1,0,-1,,"void(*)(struct epoll_filefd*, struct file*, int)"
0x53b628b63179774c,ep_find,ep_set_ffd,17447,1,8017,2,$,s32min-s32max
0x53b628b63179774c,ep_find,ep_set_ffd,17447,1,1001,0,$,2198013536080252928
0x53b628b63179774c,ep_find,ep_set_ffd,17447,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_find,ep_set_ffd,17447,1,1014,1,$,$1
0x53b628b63179774c,ep_find,ep_set_ffd,17447,1,1014,2,$,$2
0x53b628b63179774c,ep_find,ep_cmp_ffd,17448,1,0,-1,,"int(*)(struct epoll_filefd*, struct epoll_filefd*)"
0x53b628b63179774c,ep_find,ep_cmp_ffd,17448,1,8017,0,$->fd,s32min-s32max
0x53b628b63179774c,ep_find,ep_cmp_ffd,17448,1,1001,0,$,2198013536080252928
0x53b628b63179774c,ep_find,ep_cmp_ffd,17448,1,1001,0,$->file,4096-ptr_max
0x53b628b63179774c,ep_find,ep_cmp_ffd,17448,1,1001,1,$,4096-ptr_max
0x53b628b63179774c,ep_poll_callback,ep_item_from_wait,17449,1,0,-1,,struct epitem*(*)(struct __wait_queue*)
0x53b628b63179774c,ep_poll_callback,ep_item_from_wait,17449,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_poll_callback,ep_item_from_wait,17449,1,1014,0,$,$0
0x53b628b63179774c,ep_poll_callback,arch_local_irq_save,17450,1,0,-1,,ulong(*)()
0x53b628b63179774c,ep_poll_callback,spinlock_check,17451,1,0,-1,,struct raw_spinlock*(*)(struct spinlock*)
0x53b628b63179774c,ep_poll_callback,ep_is_linked,17452,1,0,-1,,int(*)(struct list_head*)
0x53b628b63179774c,ep_poll_callback,ep_is_linked,17452,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_poll_callback,list_add_tail,17453,1,0,-1,,"void(*)(struct list_head*, struct list_head*)"
0x53b628b63179774c,ep_poll_callback,waitqueue_active,17454,1,0,-1,,int(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_poll_callback,waitqueue_active,17454,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_poll_callback,__wake_up_locked,17455,0,0,-1,,"void(*)(struct __wait_queue_head*, uint)"
0x53b628b63179774c,ep_poll_callback,__wake_up_locked,17455,0,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_poll_callback,__wake_up_locked,17455,0,1001,1,$,3
0x53b628b63179774c,ep_poll_callback,waitqueue_active,17456,1,0,-1,,int(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_poll_callback,waitqueue_active,17456,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_poll_callback,spin_unlock_irqrestore,17457,1,0,-1,,"void(*)(struct spinlock*, ulong)"
0x53b628b63179774c,ep_poll_callback,ep_poll_safewake,17458,1,0,-1,,void(*)(struct __wait_queue_head*)
0x53b628b63179774c,ep_poll_callback,ep_poll_safewake,17458,1,1004,0,$->task_list.next,1
0x53b628b63179774c,ep_poll_callback,ep_poll_safewake,17458,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_poll_callback,ep_poll_safewake,17458,1,1001,0,$->task_list.next,4096-ptr_max
0x53b628b63179774c,ep_ptable_queue_proc,ep_item_from_epqueue,17459,1,0,-1,,struct epitem*(*)(struct poll_table_struct*)
0x53b628b63179774c,ep_ptable_queue_proc,ep_item_from_epqueue,17459,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_ptable_queue_proc,ep_item_from_epqueue,17459,1,1014,0,$,$2
0x53b628b63179774c,ep_ptable_queue_proc,kmem_cache_alloc,17460,0,0,-1,,"void*(*)(struct kmem_cache*, uint)"
0x53b628b63179774c,ep_ptable_queue_proc,kmem_cache_alloc,17460,0,1001,1,$,208
0x53b628b63179774c,ep_ptable_queue_proc,init_waitqueue_func_entry,17461,1,0,-1,,"void(*)(struct __wait_queue*, int(*)(struct __wait_queue*, uint, int, void*)*)"
0x53b628b63179774c,ep_ptable_queue_proc,init_waitqueue_func_entry,17461,1,1001,0,$,4096-ptr_max
0x53b628b63179774c,ep_ptable_queue_proc,init_waitqueue_func_entry,17461,1,1001,1,$,6689526575732330496
0x53b628b63179774c,ep_ptable_queue_proc,add_wait_queue,17462,0,0,-1,,"void(*)(struct __wait_queue_head*, struct __wait_queue*)"
0x53b628b63179774c,ep_ptable_queue_proc,add_wait_queue,17462,0,1001,0,$,1-u64max
